862902619928506372 1 1 [-0.27915099263191223, 0.7081473469734192] 
892551658487631873 0 1 [1.1947051286697388, -0.5794273614883423] 
853143461360480256 1 1 [-3.449939012527466, 3.5596578121185303] 
918423568823840768 1 1 [0.6153943538665771, 1.3250107765197754] 
731617467718610944 1 1 [-2.1012022495269775, 1.9167137145996094] 
684633048483106816 1 1 [-3.348356008529663, 4.106605052947998] 
722492930016026624 1 1 [-0.3853139281272888, -0.14176587760448456] 
702345480924041217 1 1 [-0.7908154726028442, 1.3099732398986816] 
859056671179636737 1 1 [-2.188523054122925, 1.4229124784469604] 
923929354610053120 0 1 [0.6216345429420471, -0.5335447192192078] 
919651889511313408 0 1 [0.7825672030448914, -0.5812464356422424] 
877816574240972802 1 1 [-0.5257977247238159, 1.0881508588790894] 
806888630031622148 1 1 [-2.0237343311309814, 1.8608568906784058] 
712810737811505153 1 1 [-0.9318180680274963, 1.1662706136703491] 
894741372527411200 1 1 [0.5007936358451843, 0.6726584434509277] 
732682873166159872 1 1 [-0.16112403571605682, 1.5486642122268677] 
722871462915235842 1 1 [-0.303245484828949, -0.24664905667304993] 
839086335096942592 1 1 [-0.443315327167511, 1.6530485153198242] 
802576734117691392 1 1 [-0.11760425567626953, 0.7313718199729919] 
726980104090456065 1 1 [0.06644313037395477, 0.46423378586769104] 
939714200456318981 1 1 [-0.8927819728851318, 2.107553482055664] 
884901385141190657 1 1 [-2.1093785762786865, 1.6417242288589478] 
824024594755518464 0 1 [0.887928307056427, -0.18459074199199677] 
895860997054799872 0 1 [0.9936410188674927, -1.4690308570861816] 
924449074568400896 1 1 [-0.17417089641094208, 1.2619962692260742] 
840225661117706240 0 1 [0.8264487981796265, 0.3568454384803772] 
821997332346437632 0 1 [1.4095534086227417, -1.0388132333755493] 
863886502698156032 1 1 [-1.519991397857666, 2.361837387084961] 
736082451424890881 1 1 [-1.1257721185684204, 1.936780571937561] 
821870486372155393 1 1 [-0.5749493837356567, 1.0451703071594238] 
914153415105753092 0 1 [1.1343069076538086, -1.9988123178482056] 
712023362784989184 1 1 [-0.5783039331436157, 1.470475196838379] 
890941969404383232 1 1 [0.2899382412433624, 1.2908339500427246] 
920605091429797889 0 1 [1.4148030281066895, -1.6285284757614136] 
829756733916585984 1 1 [-1.723826289176941, 2.4997634887695312] 
755115255114629124 0 1 [0.26680681109428406, 0.1905769556760788] 
871437724158480385 1 1 [-1.7818464040756226, 1.2745667695999146] 
900709797233864704 1 1 [-1.1368598937988281, 1.8281375169754028] 
900881230580916224 0 1 [2.044597864151001, -2.101658821105957] 
902016654288326656 1 1 [-1.0546265840530396, 0.638302206993103] 
918550230546690048 0 1 [1.6626850366592407, -1.822838306427002] 
684751563454205952 1 1 [-2.5892741680145264, 2.1825356483459473] 
728697454175080449 1 1 [-1.704619288444519, 2.8136439323425293] 
885954652336001024 0 1 [0.40085306763648987, -1.2396034002304077] 
721349486790975488 1 1 [-2.1834919452667236, 2.507185935974121] 
712994516379283457 0 1 [0.24281659722328186, -0.18315915763378143] 
703292803229421568 1 1 [0.012074727565050125, 1.4480187892913818] 
823321127758004224 0 1 [1.1505872011184692, -0.47970154881477356] 
823526446555602945 1 1 [-0.18642137944698334, 1.6946723461151123] 
830103394714939392 1 1 [0.06130963936448097, 0.6474500298500061] 
710449542982819840 1 1 [-0.5187983512878418, 1.4700000286102295] 
832320772295237636 1 1 [0.100587859749794, 1.059878945350647] 
715660361593020417 1 1 [-0.49005329608917236, 1.958325982093811] 
828188799037497344 0 1 [0.3650203347206116, -0.3164975941181183] 
700183392969756672 0 1 [0.25251221656799316, -0.11986566334962845] 
687723279520526336 1 1 [-0.5448397994041443, 0.0059401607140898705] 
851299799299174400 0 1 [1.0651507377624512, -1.7350796461105347] 
693529529214611457 1 1 [-1.4451708793640137, 1.056830883026123] 
823616855252336640 1 1 [0.34556663036346436, 0.5775839686393738] 
698723413162987521 0 1 [0.4090070128440857, -0.06334726512432098] 
849109445581824001 1 1 [-0.2613179683685303, 1.1039952039718628] 
794191412954853380 1 1 [-0.47814247012138367, 1.5486425161361694] 
835436807953215490 0 1 [1.6160203218460083, -1.304525375366211] 
690561903580418048 1 1 [-0.057213734835386276, 0.5958803296089172] 
882067719184674816 0 1 [0.7692721486091614, -1.285495638847351] 
850127880029970432 1 1 [-0.2655147910118103, 1.1811782121658325] 
853859121694724096 0 1 [0.7165149450302124, 0.44165316224098206] 
882363765655834624 1 1 [-0.6859720349311829, 1.0076017379760742] 
921278376085803008 1 1 [-2.151667833328247, 2.2265889644622803] 
817523663897501696 1 1 [-0.41415029764175415, 1.083326816558838] 
828966943214432256 0 1 [0.4701102077960968, 0.12972937524318695] 
709380107203260417 0 1 [-0.0009827874600887299, -0.866028368473053] 
700626309228183552 1 1 [0.509709358215332, 0.6810362935066223] 
717042051074891776 0 1 [0.6370989084243774, -1.4051179885864258] 
823971155061116928 1 1 [-0.3782687187194824, 0.29749995470046997] 
692846957883076608 0 1 [1.5315972566604614, -0.9066891670227051] 
865488370838851585 1 1 [-0.7758325934410095, 1.610496997833252] 
827027433173889024 1 1 [-1.05389404296875, 2.1514933109283447] 
837546519892877313 0 1 [1.0050501823425293, -0.4485703110694885] 
717616608114511872 1 1 [-1.5322917699813843, 2.4161267280578613] 
921594955138781184 0 1 [0.6073148846626282, 0.21593883633613586] 
900535065507241986 0 1 [-0.20676983892917633, -0.6666900515556335] 
884496200661184512 0 1 [0.9293609857559204, -0.753633439540863] 
706657778140471298 1 1 [0.2220735102891922, 0.6972591876983643] 
821509072222650371 1 1 [0.06544528156518936, 1.1568264961242676] 
818541279554498561 1 1 [-1.9020260572433472, 2.1569581031799316] 
844090891266490368 1 1 [-1.5147374868392944, 1.8545029163360596] 
845366369050865664 1 1 [0.28098034858703613, 0.43466195464134216] 
900218985140113409 1 1 [-1.3385694026947021, 1.6992788314819336] 
928872445695553536 0 1 [1.4733232259750366, -0.14067469537258148] 
728641891726548992 0 1 [2.349565267562866, -2.9775967597961426] 
891287306786570240 0 1 [2.8434062004089355, -2.5789599418640137] 
702567925698338816 0 1 [-0.15159277617931366, -0.8713455200195312] 
710931422496817152 0 1 [1.060806155204773, -1.0643811225891113] 
810934821639884800 1 1 [-0.5535991787910461, 1.6224626302719116] 
818506785938165762 1 1 [-1.0053070783615112, 0.9939319491386414] 
897805587966308352 0 1 [1.3563809394836426, -0.05815770477056503] 
887806971314749440 1 1 [-0.2806607186794281, 0.8291675448417664] 
732652452919541762 0 1 [0.18921567499637604, -0.38740798830986023] 
884593874181685248 1 1 [-0.16249491274356842, 0.545627772808075] 
940002603911602182 0 1 [0.7026355266571045, -0.3495157063007355] 
688140954750955520 1 1 [-1.5906990766525269, 1.5503361225128174] 
881122257300475905 0 1 [3.1089179515838623, -3.586543083190918] 
909499408185679872 1 1 [-2.9838197231292725, 3.698246955871582] 
702578148110680064 1 1 [-2.0125885009765625, 1.8867378234863281] 
868555509816807426 1 1 [-0.2212904393672943, -0.017569849267601967] 
920425310855811072 0 1 [1.1771738529205322, -1.2006654739379883] 
707769953953431553 0 1 [1.367674708366394, -1.5019837617874146] 
932995346787168258 0 1 [1.4609586000442505, -1.7643723487854004] 
862450848978399234 0 1 [0.6535319089889526, -0.7302566170692444] 
903728974047584256 0 1 [1.2079253196716309, -0.2769385874271393] 
920112738856251392 0 1 [1.2228199243545532, -2.327054500579834] 
695187209746583552 1 1 [-0.22807449102401733, 1.1427420377731323] 
726479037972013056 1 1 [-2.3717710971832275, 2.495823383331299] 
895014422128713728 1 1 [-1.5315731763839722, 2.4893875122070312] 
779246918324989952 1 1 [0.5606545209884644, 0.760200560092926] 
722926421136384000 1 1 [-0.3486224412918091, 1.296565294265747] 
893085464256802816 1 1 [-1.3098409175872803, 1.7196028232574463] 
910501753178791936 1 1 [-0.4803560972213745, 1.6118361949920654] 
836861556390510593 1 1 [-0.5348759889602661, 1.5162405967712402] 
839919308356665344 1 1 [-1.3252716064453125, 1.2915785312652588] 
712979546828619776 0 1 [0.8756036758422852, -0.6300519108772278] 
725018007563603969 1 1 [-0.8070148229598999, 0.11711808294057846] 
698386890005835777 1 1 [-1.7584161758422852, 3.2188210487365723] 
909025478672998400 1 1 [-1.2820473909378052, 1.8768820762634277] 
829994925437526018 0 1 [2.1108157634735107, -1.47752046585083] 
927642921008074754 1 1 [-0.07563254237174988, 1.8481075763702393] 
839115018054549504 1 1 [-1.046701192855835, 1.6878564357757568] 
721383037959860224 1 1 [-0.33133020997047424, 0.8772053122520447] 
894810169263005696 0 1 [0.3485338091850281, -0.1900108903646469] 
925000460565655554 1 1 [-1.7502050399780273, 1.111545205116272] 
722483568413310976 1 1 [0.07395157217979431, 1.702900767326355] 
883663535414300672 1 1 [-0.4371243119239807, 0.4946475923061371] 
822200251281002496 1 1 [-1.305132269859314, 1.757958173751831] 
927331611049312257 1 1 [-0.3831102252006531, 1.691502332687378] 
917454138933465091 1 1 [0.5091389417648315, 1.1219795942306519] 
697719316645601280 0 1 [0.7275348901748657, -1.042348861694336] 
909629620877713408 1 1 [-1.3996680974960327, 2.7501895427703857] 
726847431854313472 0 1 [-0.8876785635948181, -0.9879716634750366] 
917370768614416385 0 1 [1.3317434787750244, -0.6979745030403137] 
889172032658845696 0 1 [0.8832809925079346, 0.7539741396903992] 
926854741887541248 1 1 [-0.3822002112865448, 0.8611892461776733] 
873194966687916032 0 1 [1.1365991830825806, -0.329500287771225] 
725711205957046272 1 1 [0.3282732665538788, 0.8705053329467773] 
888443237324738561 0 1 [0.1503073275089264, -0.3967660665512085] 
734143833567580161 0 1 [1.2983818054199219, -0.2579644024372101] 
827365466456936448 1 1 [-0.5265766978263855, 1.41892409324646] 
830033008187031552 1 1 [-1.7919155359268188, 2.357631206512451] 
850350213286039553 1 1 [-0.2871277928352356, 1.5329327583312988] 
924332923968544768 1 1 [0.10564984381198883, 0.9092019200325012] 
